pv_id;timestamp;load;unit_load;reactive;unit_reactive
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 12:00;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 12:15;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 12:30;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 12:45;24;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 13:00;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 13:15;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 13:30;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 13:45;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 14:00;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 14:15;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 14:30;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 14:45;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 15:00;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 15:15;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 15:30;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 15:45;34;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 16:00;44;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 16:15;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 16:30;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 16:45;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 17:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 17:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 17:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 17:45;0;kW;2;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 18:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 18:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 18:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 18:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 19:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 19:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 19:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 19:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 20:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 20:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 20:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 22:00;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 22:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;31.01.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 04:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 05:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 05:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 05:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 05:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 06:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 06:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 06:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 06:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 07:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 07:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 07:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 07:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 08:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 08:15;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 08:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 08:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 09:00;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 09:15;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 09:30;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 09:45;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 10:00;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 10:15;22;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 10:30;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 10:45;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 11:00;40;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 11:15;48;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 11:30;44;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 11:45;38;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 12:00;34;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 12:15;36;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 12:30;34;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 12:45;28;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 13:00;32;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 13:15;30;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 13:30;30;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 13:45;28;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 14:00;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 14:15;24;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 14:30;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 14:45;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 15:00;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 15:15;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 15:30;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 15:45;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 16:00;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 16:15;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 16:30;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 16:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 17:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 17:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 17:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 17:45;0;kW;2;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 18:00;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 18:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 18:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 18:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 19:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 19:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 19:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 19:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 20:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 20:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 20:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 22:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 22:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;01.02.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 04:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 05:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 05:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 05:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 05:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 06:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 06:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 06:30;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 06:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 07:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 07:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 07:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 07:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 08:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 08:15;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 08:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 08:45;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 09:00;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 09:15;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 09:30;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 09:45;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 10:00;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 10:15;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 10:30;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 10:45;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 11:00;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 11:15;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 11:30;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 11:45;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 12:00;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 12:15;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 12:30;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 12:45;22;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 13:00;24;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 13:15;28;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 13:30;28;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 13:45;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 14:00;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 14:15;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 14:30;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 14:45;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 15:00;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 15:15;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 15:30;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 15:45;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 16:00;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 16:15;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 16:30;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 16:45;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 17:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 17:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 17:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 17:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 18:00;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 18:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 18:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 18:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 19:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 19:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 19:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 19:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 20:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 20:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 20:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 22:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 22:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;02.02.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 04:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 05:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 05:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 05:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 05:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 06:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 06:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 06:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 06:45;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 07:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 07:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 07:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 07:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 08:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 08:15;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 08:30;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 08:45;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 09:00;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 09:15;8;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;03.02.2022 09:30;12;kW;0;kVarh
